Aluminium,Elevation,Nitrogen,Organic Carbon,PH,Soil Moisture,Texture,Variance,Yield,cluster
46,974,65,2,59,5.05257988,3,0.006162108388,1.053900003,1
52,1962,98,3,65,6.775710106,4,0.002953562187,1.630149961,4
46,284,63,2,68,5.596578121,6,0.05584497377,1.284700036,1
47,267,63,2,64,5.898396492,6,0.01786519773,1.195700049,1
55,1911,117,5,58,12.98832226,4,0.4070533812,2.950200081,0
45,995,67,3,61,4.234931946,4,0.009134482592,1.140799999,1
46,231,54,2,68,7.74776125,9,0.01499455515,1.214450002,1
46,775,52,2,62,6.959218502,6,0.04369244725,1.363600016,1
55,2046,119,6,58,16.17746353,1,0.73026824,2.751749992,0
46,876,79,2,64,7.68307972,4,0.03009185381,1.601250052,1
47,621,56,2,64,4.792830467,6,0.004063186701,0.9871500134,1
46,642,56,2,64,4.792830467,6,0.007225222886,0.7972499728,1
47,652,61,2,63,5.005792141,6,0.01513394341,1.218199968,1
56,1879,114,7,59,18.1607132,4,0.5477563143,2.732500076,0
49,868,88,3,59,7.766949654,1,0.05079461634,1.456349969,4
58,2421,124,7,58,10.34131336,1,0.08606630564,1.869799972,3
48,1168,61,2,69,10.61869431,6,0.01699181087,1.277850032,1
46,1151,64,2,66,4.530303001,3,0.01484356727,1.195199966,1
49,1471,61,2,67,10.61996555,3,0.06542755663,1.483399987,4
57,1600,76,5,57,21.88551903,1,0.03143874183,2.020250082,2
60,1798,109,6,57,14.79787159,1,0.08387602866,1.338400006,3
59,1283,89,4,59,10.63206768,1,0.05808996037,1.370599985,2
56,2046,93,5,58,18.46917534,4,0.346065551,3.434550047,0
50,796,74,4,67,11.45661259,4,0.04560831934,1.174550056,4
47,857,76,2,61,4.621278763,3,0.0309310481,1.263599992,1
47,707,77,4,61,4.643328667,6,0.0100295404,0.9300500154,1
54,1188,73,3,66,12.24644375,3,0.005751245189,1.434350014,4
47,813,51,2,66,6.846814632,6,0.02989209071,1.224699974,1
47,784,69,2,60,4.621278763,3,0.02817340568,1.343199968,1
56,1853,85,4,63,18.25143433,6,0.01852105558,1.762650013,2
50,1414,89,5,67,6.748383045,1,0.01749672927,1.290949941,4
46,1057,53,2,59,5.276130676,6,0.005482896697,0.9323499799,1
56,1299,77,4,58,19.79767227,4,0.02376715839,1.583799958,2
45,598,62,2,64,5.29102087,6,0.002195106586,0.966449976,1
48,13,69,2,68,4.512145042,4,0.01588307507,1.251399994,1
58,2010,117,5,55,17.52159691,1,0.273853004,2.61894989,0
48,1083,81,3,60,4.621278763,6,0.02144452184,1.119500041,1
44,143,55,2,66,8.001791954,6,0.04272504523,1.406200051,1
47,643,65,2,63,7.68307972,6,0.0276764296,1.331799984,1
48,108,57,2,64,4.577061176,9,0.02078013495,1.292700052,1
45,728,49,2,64,4.880426884,6,0.0180258546,1.204399943,1
57,1300,72,4,55,22.06632042,1,0.02701420151,1.683699965,2
57,2422,138,7,57,10.82009888,1,0.05460900068,1.965649962,3
47,1174,54,2,58,5.32907486,6,0.04408317059,1.467949986,1
52,1242,64,3,67,12.24644375,6,0.009081481025,1.428550005,4
44,589,59,2,62,5.086588383,6,0.003439179389,0.8522999883,1
56,2174,114,4,62,9.387795448,4,0.01789733022,1.896049976,3
52,1805,95,5,66,9.387795448,4,0.02686956525,1.567549944,4
52,1663,75,4,65,5.377430916,3,0.05895343795,1.692849994,4
59,1874,129,8,53,20.41410446,1,0.02127149142,1.84525001,3
57,2277,114,5,60,9.580809593,4,0.02455669455,1.807500005,3
47,558,60,2,65,7.267846584,6,0.002132608788,0.9538000226,1
50,1760,80,4,66,4.496557713,1,0.01893473789,1.249950051,4
55,1786,99,6,56,19.17979622,1,0.01623645052,1.640900016,2
48,755,52,4,62,6.153415203,6,0.003893446876,0.8078500032,1
46,146,53,2,63,6.565292358,6,0.03162343055,0.8509500027,1
53,2437,122,7,61,16.99972534,4,0.02932333015,1.521450043,3
51,1764,85,4,65,6.378098965,1,0.01971422322,1.236549973,4
47,1174,59,2,67,10.61869431,6,0.0268261712,1.316249967,1
54,1351,70,3,61,10.89016056,1,0.01304339617,1.451550007,4
50,1333,68,3,60,7.908875465,3,0.01622146368,1.234949946,4
57,1555,98,7,55,18.14617348,1,0.006256948691,1.601850033,3
44,1011,65,2,59,5.05257988,3,0.004080506507,0.9643999934,1
48,824,52,2,66,4.508432388,6,0.002905306406,0.886950016,1
53,1349,94,5,60,25.39999962,4,0.003606869839,1.492550015,2
55,2564,132,7,56,16.18502426,4,0.2399251759,2.535249949,3
46,1217,65,2,63,4.530303001,3,0.006017462816,1.194000006,1
51,1536,79,3,64,16.17746353,1,0.632083714,3.538700104,0
57,1694,92,5,57,20.11994362,1,0.01177631225,1.980499983,2
55,1255,80,4,56,22.06632042,1,0.02399289049,1.765499949,2
51,1425,72,4,54,7.908875465,3,0.0263584014,1.225849986,4
53,1753,92,5,61,8.634547234,4,0.009743832052,1.397199988,4
46,705,50,2,70,5.912354946,6,0.0350000374,1.475499988,1
56,1890,88,5,57,15.75392628,4,0.01398612931,1.629600048,2
55,1387,83,5,57,19.79767227,4,0.02024968341,1.737100005,2
53,1226,76,4,63,18.32628441,1,0.02942428738,1.559599996,2
54,1903,94,3,63,16.55594635,4,0.5734723806,3.561850071,0
52,1795,107,6,57,7.908875465,1,0.02839643508,1.216150045,3
56,2150,95,4,55,18.46917534,1,0.3612727523,3.189899921,0
49,1256,73,3,57,5.276130676,3,0.01415868849,1.184849977,4
50,512,67,2,65,4.335567951,6,0.006528727245,0.980700016,1
53,1154,72,3,59,18.45620918,3,0.009520293213,1.73605001,2
53,2003,97,3,66,7.709267139,4,0.03251137584,1.524749994,4
49,1402,82,4,59,6.495947361,3,0.02178662829,1.276450038,4
56,1835,125,6,53,18.14617348,1,0.01656173728,1.610000014,3
58,1883,124,7,54,18.14617348,1,0.02089106664,1.726999998,3
48,921,71,2,62,6.637675762,6,0.01779664867,1.337949991,1
52,1098,74,2,64,11.19084549,3,0.02249661088,1.297950029,4
48,600,56,2,71,5.502869606,6,0.001973887905,0.837199986,1
42,987,56,2,61,4.873876572,6,0.007600441575,0.9201999903,1
48,1930,108,5,58,18.38701248,1,0.02435843647,2.023849964,3
48,1252,63,2,60,5.945804596,6,0.04324745759,1.519199967,1
54,1173,79,4,70,25.39999962,1,0.005438153632,1.243499994,2
54,1266,79,7,60,12.24644375,1,0.00389153487,1.448449969,2
46,883,66,2,64,5.142932415,6,0.003544991137,0.8879500031,1
46,536,59,2,65,5.005792141,6,0.01672970876,1.250100017,1
49,148,79,2,57,7.281767368,9,0.01573803462,1.568549991,1
47,2866,149,8,56,16.75114441,4,0.004488779698,2.06765008,3
44,636,60,2,65,4.749230862,6,0.004410015885,0.8894500136,1
52,1937,101,4,62,10.82009888,1,0.2714419067,2.827899933,0
54,1449,73,4,59,19.61848068,4,0.01025555655,1.513499975,2
50,2011,92,4,65,6.606188297,4,0.01607329585,1.637400031,4
54,1878,117,7,54,12.98832226,4,0.1656782627,2.216399908,3
47,730,58,2,66,6.190820217,6,0.01320261415,1.183200002,1
53,1240,53,2,65,25.39999962,6,0.005611461122,1.474750042,2
55,2569,139,7,56,16.12587166,4,0.2345658094,2.760449886,3
47,607,63,2,65,4.397960186,3,0.009857317433,1.264299989,1
50,1049,70,2,69,14.26134014,6,0.05578266829,2.144299984,1
46,719,64,3,61,4.643328667,3,0.02867508307,1.193150043,1
50,1838,114,5,56,12.68871689,1,0.006592574529,1.954949975,3
53,2410,129,6,59,10.31520844,4,0.07337234169,1.535249949,3
56,1494,64,5,57,22.78585052,1,0.03051460162,1.880800009,2
56,2259,94,4,59,18.46917534,1,0.3572535515,3.412349939,0
43,672,60,2,60,4.643328667,6,0.008254149929,0.986899972,1
48,1035,57,2,62,5.32907486,6,0.004047206603,0.9142000079,1
45,1074,60,2,59,5.32907486,6,0.004830454942,1.008350015,1
56,1331,71,4,56,20.47533417,1,0.03064462356,1.839599967,2
51,1856,92,3,70,16.04195404,1,0.01682950929,1.511399984,4
45,16,64,2,65,5.982233524,9,0.0149139436,1.314949989,1
43,1052,55,3,60,4.643328667,6,0.02426323667,0.9561499953,1
46,608,54,2,62,5.086588383,6,0.01098073553,1.251600027,1
47,176,53,2,62,6.372194767,6,0.006503194571,0.7943999767,1
55,1821,97,5,57,19.92481995,1,0.2008295804,2.989550114,2
45,276,58,1,61,6.565292358,9,0.02854066156,1.380200028,1
48,128,61,2,68,5.36279583,6,0.02203287743,0.8852499723,1
57,1806,85,5,57,17.2395401,1,0.02775370143,2.079950094,2
47,838,54,2,62,5.726442337,6,0.004445463885,0.8874499798,1
47,291,54,2,66,5.596578121,6,0.0417126976,1.269000053,1
48,152,61,2,64,3.873099566,9,0.03221286088,1.223250031,1
47,162,65,2,63,6.372194767,9,0.01758831739,1.260499954,1
56,1166,90,3,57,13.87384796,1,0.04624421149,1.594099998,2
50,1155,68,3,72,4.963163376,1,0.02729715407,1.527950048,4
55,2715,117,8,54,17.76881218,4,0.4418267608,2.647799969,0
47,180,58,2,65,3.873099566,6,0.01253737416,1.160650015,1
48,1034,79,2,66,13.96080685,4,0.5618233681,3.15440011,0
45,349,52,2,65,7.827662945,6,0.01035958529,1.109150052,1
45,637,57,1,63,5.005792141,6,0.004387177527,0.8087999821,1
45,9,73,2,67,5.982233524,9,0.01378893666,1.081099987,1
52,2305,97,3,64,9.759883881,4,0.04448325559,1.754699945,4
49,569,49,2,69,5.502869606,6,0.002575806342,0.9093000293,1
50,1061,67,3,63,11.05469418,6,0.02172809094,1.407850027,1
57,1673,78,4,56,21.88551903,1,0.0149723012,1.979300022,2
44,660,51,2,65,6.17125845,6,0.002361786086,0.9340000153,1
42,27,75,3,62,8.313504219,9,0.03567683697,1.384600043,1
48,894,58,2,65,5.726442337,6,0.002868741518,0.9408500195,1
53,2361,90,4,63,7.377353191,4,0.0340466015,1.281700015,4
56,1684,97,5,54,22.31351089,1,0.02104387991,1.886350036,2
48,572,71,3,64,5.29102087,3,0.004308724776,0.8909999728,1
52,1577,87,3,66,16.17746353,1,0.5278347135,3.430999994,0
55,1752,83,2,66,18.35881233,6,0.02850456908,1.724499941,4
50,1472,69,3,65,10.61996555,4,0.07507509738,1.278550029,4
58,1360,89,5,59,6.669222355,1,0.02690093964,1.269299984,2
61,1752,116,6,54,14.75756168,1,0.04822901636,1.350200057,3
47,188,55,2,63,5.656566143,6,0.0271924343,1.294199944,1
45,65,65,3,63,5.982233524,6,0.007953573018,1.071750045,1
45,72,83,2,62,8.570746422,6,0.02798603848,1.32735002,1
48,705,50,2,68,6.190820217,6,0.008707859553,1.183500051,1
54,1803,100,6,58,20.81811714,1,0.02087766863,1.655550003,2
59,1343,109,5,54,13.87384796,1,0.04690968245,1.402199984,2
60,1787,119,7,52,14.79787159,1,0.03683200479,1.343050003,3
48,566,63,2,69,4.734521866,6,0.006998989731,0.8356000185,1
54,1266,80,4,62,14.86999321,4,0.007526986767,1.55855,4
44,7,68,7,66,8.313504219,6,0.01968337782,1.317749977,1
55,2836,137,13,55,17.76881218,4,0.3796156943,2.821449995,3
55,2257,100,5,56,19.86532021,1,0.4938648641,3.501100063,0
49,915,74,3,66,4.297014713,4,0.006421497557,0.9271500111,4
57,1913,108,5,57,17.2395401,1,0.003243433544,2.072999954,3
50,2131,92,3,69,9.759883881,4,0.03537028655,1.583649993,4
49,1202,62,2,64,10.61869431,6,0.01905134693,1.286499977,1
48,172,74,2,61,6.565292358,6,0.02104481496,1.280099988,1
45,665,57,2,62,5.29102087,6,0.005043333862,0.9821500182,1
56,1761,85,5,57,21.88551903,1,0.04762673005,2.041450024,2
53,1254,82,3,58,11.05469418,1,0.04908208176,1.456200004,2
55,2271,94,4,61,18.46917534,1,0.3909661174,3.437649965,0
53,2617,131,9,57,16.12587166,4,0.1897737235,2.527950048,3
54,2228,101,5,57,19.86532021,1,0.5141108632,3.423049927,0
48,1221,61,2,61,7.908875465,6,0.02533018775,1.209550023,1
44,9,81,2,60,9.543818474,6,0.00643850537,1.269950032,1
48,727,58,2,66,6.190820217,6,0.01097112522,1.148300052,1
52,2085,82,4,68,8.919608116,4,0.02746670134,1.468700051,4
54,2616,118,5,56,17.76881218,4,0.4312184453,3.414099932,0
55,2016,95,4,63,16.18502426,4,0.3145293295,3.168900013,0
49,1265,57,2,63,5.56032896,6,0.05029280111,1.611449957,1
56,2084,110,5,60,8.495018959,1,0.03422605246,1.363549948,3
50,587,55,2,70,5.502869606,6,0.01406811457,0.9276499748,1
57,1877,120,5,58,12.68871689,1,0.006633023266,1.966599941,3
57,2484,129,6,57,10.34131336,4,0.05723749101,1.788499951,3
50,1669,72,2,73,10.85290432,4,0.03354478627,1.301049948,4
56,2465,148,8,56,16.12587166,4,0.4000345469,3.352699995,0
48,655,50,1,67,6.190820217,6,0.001058811089,0.9589499831,1
47,1160,60,3,60,5.276130676,6,0.05161763355,1.608250022,1
48,3166,145,14,56,12.13683319,7,0.01059653889,2.003750086,3
56,2007,103,4,60,15.74886227,4,0.02684468403,1.493849993,2
51,2032,88,3,68,8.919608116,4,0.03607920557,1.47510004,4
57,1618,81,5,55,21.88551903,4,0.02257900685,1.859549999,2
45,887,60,2,60,4.873876572,3,0.007980379276,0.9199500084,1
55,2479,111,5,55,19.58197975,4,0.5387713909,2.962899923,0
52,1960,125,8,57,20.57894135,1,0.04399245232,1.896149993,3
52,1365,76,2,59,11.19084549,3,0.04239071161,1.342599988,4
49,70,77,2,58,7.281767368,6,0.01791214943,1.507850051,1
46,92,70,2,63,0.6350000501,9,0.02040136047,1.312299967,1
57,2559,116,7,54,15.18422127,4,0.7226821184,3.529900074,0
47,1024,55,2,64,5.32907486,6,0.002322518034,0.9415500164,1
55,1854,95,4,62,6.469658852,1,0.01824910194,1.733049989,4
55,1405,77,4,56,22.78585052,1,0.02080658451,1.884699941,2
60,1632,110,5,54,10.97380257,1,0.04949562624,1.348049998,3
53,1921,81,4,66,4.484677315,4,0.0280676242,0.8818500042,4
47,653,57,2,68,7.585030556,6,0.03556577861,1.438349962,1
56,2479,115,5,58,11.64798927,1,0.0326599218,1.731449962,3
49,1246,61,2,65,10.11738777,6,0.03886005655,1.515599966,1
45,641,61,2,64,4.508432388,6,0.0036311273,1.12105,1
56,1845,94,5,57,17.2395401,1,0.008405366912,1.988749981,2
48,1422,89,4,68,6.255380154,1,0.004900516942,0.9404500127,4
54,1841,86,3,65,18.25143433,1,0.009256416,1.959100008,2
45,1191,59,3,63,4.530303001,6,0.01506817993,1.217300057,1
60,1742,120,5,55,15.74886227,1,0.07230714709,1.377449989,3
56,1883,89,5,59,18.25143433,4,0.02250775136,1.80764997,2
45,29,72,2,61,7.281767368,6,0.01297927275,1.480700016,1
47,546,58,2,65,5.29102087,6,0.02268774062,1.386000037,1
57,1683,111,6,55,22.31351089,1,0.01002378855,1.87074995,3
57,1405,84,5,53,22.19878006,1,0.02242698707,1.795349956,2
48,813,58,2,65,5.726442337,6,0.00559111964,0.9017999768,1
56,1410,90,5,57,6.255380154,1,0.01274830196,1.253749967,2
50,1132,60,3,61,5.32907486,6,0.02235963009,1.071400046,1
52,979,73,4,65,5.673066616,6,0.006395206787,0.8410999775,4
56,1450,86,5,57,10.89016056,4,0.009348070249,1.503749967,2
50,1462,71,2,60,6.495947361,3,0.00788361486,1.164450049,4
52,1204,70,3,59,18.32628441,9,0.02037582733,1.47239995,1
56,1870,94,5,58,17.2395401,1,0.1974863708,2.519850016,2
52,2207,131,7,57,20.57894135,1,0.03213890642,1.959400058,3
45,979,61,2,61,5.05257988,3,0.002404897241,0.9144499898,1
55,2031,96,4,63,16.17746353,1,0.3284687996,2.793050051,0
46,16,78,2,62,9.543818474,9,0.01798596978,1.143450022,1
47,833,47,2,66,4.508432388,6,0.005304621998,0.8715999722,1
55,1281,91,3,64,11.69568157,1,0.01306993049,1.534700036,4
53,1228,73,2,59,18.32628441,6,0.01582241058,1.493700027,2
56,1499,79,4,57,10.89016056,1,0.02023761347,1.497099996,2
57,2667,139,7,53,18.1607132,4,0.3213237524,3.211400032,0
51,1536,82,6,57,7.908875465,1,0.08177278191,1.758450031,2
48,1136,66,2,70,4.530303001,3,0.02480199561,1.211899996,4
47,93,65,3,64,4.577061176,6,0.01353252865,1.049350023,1
50,1980,92,4,68,6.606188297,4,0.00916326046,1.634549975,4
47,839,65,4,73,6.178199768,4,0.0056982073,0.9089499712,1
54,1964,105,5,61,8.606864929,1,0.01250978466,1.780249953,3
51,1704,106,8,60,25.39999962,1,0.01577553153,1.306750059,3
57,1823,99,6,57,17.2395401,1,0.02559788525,2.187649965,3
57,1549,84,4,58,19.73941994,1,0.04242616147,1.910650015,2
60,1368,99,4,57,10.97380257,1,0.06507717818,1.349499941,2
49,1225,60,2,62,6.495947361,6,0.01614803448,1.140550017,1
48,124,55,2,66,5.36279583,6,0.01968958043,0.8766999841,1
46,1124,46,2,60,11.05469418,6,0.01817763597,1.351950049,1
55,2465,121,8,60,16.99972534,4,0.02035321295,1.747550011,3
55,2664,128,9,55,15.18422127,4,0.4464006722,2.764499903,0
50,750,66,2,70,7.68307972,1,0.0187703222,1.331850052,4
55,1417,68,5,61,19.73941994,3,0.03008038178,1.876799941,2
57,1799,102,6,56,18.35881233,4,0.01106658205,1.768399954,3
57,1681,82,5,56,20.11994362,1,0.008589915931,1.980000019,2
46,788,50,2,63,7.301342487,6,0.02391379513,1.332149982,1
48,1154,70,2,69,4.530303001,3,0.02114004083,1.164299965,4
51,1028,75,4,69,10.65184689,1,0.04156714305,1.648749948,4
45,2042,126,8,54,16.75114441,4,0.0111294454,1.961799979,3
49,1934,93,3,68,6.775710106,4,0.01637403667,1.606549978,4
50,1480,86,4,58,6.495947361,3,0.0614901036,1.724599957,4
46,44,90,2,62,8.313504219,6,0.01094789151,1.052000046,1
53,1165,71,3,59,18.45620918,6,0.01918457076,1.718649983,2
47,12,74,2,60,9.543818474,6,0.0214680694,1.44690001,1
45,759,65,2,61,4.873876572,6,0.007195258047,0.8794500232,1
56,2076,114,7,58,12.68012905,1,0.24497509,2.729049921,3
51,1289,41,2,65,25.39999962,6,0.01233114675,1.455850005,4
48,1008,70,2,64,4.874920368,6,0.004327198956,0.925549984,1
47,610,56,2,70,5.502869606,6,0.00319248531,1.115200043,1
49,439,57,2,71,7.585030556,6,0.0334934555,1.513599992,1
52,1824,89,4,64,16.55594635,4,0.3376661837,3.411900043,0
45,186,55,1,64,8.001791954,9,0.0287503805,1.136700034,1
53,1190,90,4,63,13.50076485,1,0.04216951132,1.480149984,4
50,2104,88,3,68,9.759883881,4,0.02314121462,1.591750026,4
56,1851,84,4,58,18.25143433,4,0.01826273277,1.825150013,2
53,1992,97,4,64,16.55594635,1,0.1736890376,3.047149897,2
57,1446,71,4,55,22.86232758,1,0.02105888538,1.87195003,2
49,1284,78,4,70,6.669222355,1,0.02385047264,1.478600025,4
45,1123,71,2,61,4.234931946,3,0.006955562625,1.167000055,1
49,1523,96,4,57,11.19084549,3,0.03232372925,1.35650003,4
47,679,56,2,68,4.880426884,6,0.007828732021,1.17840004,1
56,1198,73,3,55,18.79302979,4,0.02238475159,1.552700043,2
56,2000,102,4,64,7.709267139,1,0.03697460145,1.409450054,4
47,284,71,2,66,5.656566143,6,0.00971788913,1.029950023,1
48,623,64,2,70,6.190820217,6,0.004749415442,1.103800058,1
55,2045,94,5,61,18.46917534,4,0.3366141617,3.494100094,0
53,1193,77,4,62,14.86999321,1,0.006646154914,1.389600039,2
47,273,53,2,67,5.991782665,6,0.01616566069,0.7850000262,1
50,1259,76,4,67,4.963163376,1,0.02799361385,1.237849951,4
47,18,68,2,69,4.512145042,4,0.008538690396,1.246449947,1
47,158,66,3,62,4.577061176,6,0.01115969382,1.242949963,1
47,169,63,2,64,6.372194767,6,0.01486438047,1.085549951,1
47,136,64,3,64,4.577061176,6,0.01106409449,1.122449994,1
47,192,58,2,60,7.871505737,6,0.03998192772,1.263249993,1
46,17,63,2,65,5.982233524,9,0.00486513786,1.248450041,1
46,621,73,2,64,4.749230862,6,0.01597023383,0.9834499955,1
47,522,56,1,69,6.663610458,6,0.01337745786,1.187100053,1
52,2035,90,4,64,6.606188297,4,0.006129141431,1.706750035,4
55,2138,95,5,59,18.46917534,4,0.3466988802,3.41689992,0
59,1541,106,5,56,13.87384796,1,0.02563799359,1.425250053,2
56,1804,103,6,55,18.35881233,1,0.01242387202,1.807600021,3
58,1890,119,5,55,17.52159691,1,0.4610294104,2.586750031,0
46,582,72,2,66,5.142932415,6,0.006292379927,0.8535000086,1
50,1071,69,2,71,14.26134014,6,0.2621091306,2.500250101,4
45,702,51,2,65,5.208451271,6,0.005265009589,0.7924500108,1
44,255,53,2,65,5.656566143,6,0.03750921413,1.348150015,1
54,1215,75,3,56,22.06632042,4,0.02629645728,1.756399989,2
48,1494,71,2,63,6.495947361,3,0.01113192923,1.220950007,4
52,1533,85,3,64,13.96080685,4,0.6317907572,3.391200066,0
46,584,58,2,68,4.734521866,6,0.006886302028,0.8374500275,1
58,2534,122,7,54,11.64798927,4,0.1018697396,1.983549953,3
46,155,59,2,61,6.394533634,6,0.02090806141,1.298599958,1
47,1048,55,2,60,4.854311943,6,0.003556359094,0.9056500196,1
46,564,64,2,71,4.734521866,6,0.003793137847,0.8482499719,1
47,115,59,3,58,6.394533634,6,0.02656572685,1.589050055,1
46,1175,57,2,62,4.530303001,6,0.03486741707,1.548599958,1
55,2175,104,5,57,19.86532021,4,0.375988394,3.519750118,0
46,719,77,3,62,4.643328667,3,0.005493017845,0.9728000164,1
49,1143,69,3,63,11.05469418,1,0.04264028743,1.403399944,4
46,127,74,4,60,6.394533634,3,0.02100055106,1.441300035,1
54,1162,89,4,57,13.87384796,1,0.04692201316,1.349550009,2
49,740,72,2,66,7.301342487,3,0.008531845175,1.356099963,4
56,1434,77,4,55,22.78585052,1,0.03554851934,1.898900032,2
47,75,65,2,67,4.316196442,6,0.01571194082,0.8242499828,1
54,1838,92,4,67,9.387795448,1,0.04097400978,1.594499946,4
56,1666,88,6,55,22.41001701,1,0.04093063995,1.988800049,2
61,1830,118,5,57,14.75756168,1,0.07866444439,1.26730001,3
51,1273,89,5,59,10.11738777,6,0.0816257298,1.293599963,4
54,2223,101,3,62,9.759883881,4,0.03263299912,1.842550039,4
50,975,88,4,60,7.766949654,1,0.01348009147,1.38045001,4
47,245,64,2,65,5.656566143,6,0.03766288981,1.27244997,1
45,560,49,2,63,4.749230862,6,0.00628299173,0.8289999962,1
55,2519,111,5,55,19.58197975,1,0.4240801036,2.7973001,0
48,766,59,2,66,4.508432388,6,0.002557537751,0.9006999731,1
55,1228,79,3,61,12.24644375,4,0.01432280801,1.491400003,4
44,485,59,2,63,4.335567951,6,0.005585334264,0.784250021,1
58,1955,96,4,63,18.25143433,4,0.04779045656,1.745249987,2
48,1202,77,2,73,4.963163376,1,0.02875583619,1.524950027,4
55,1851,124,8,53,18.14617348,1,0.02050559968,1.656149983,3
48,841,76,2,61,7.766949654,1,0.02554669231,1.367499948,4
47,229,68,2,55,6.394533634,6,0.02487901226,1.564350009,1
46,38,74,2,62,8.313504219,6,0.01602034084,1.17385006,1
57,1613,103,6,58,20.57894135,1,0.03561358899,1.900300026,2
55,2341,110,6,61,11.64798927,4,0.04965785891,1.856400013,3
48,1217,64,2,60,10.11738777,6,0.03983283043,1.256299973,1
42,31,68,3,62,8.313504219,6,0.004583974369,1.409800053,1
50,1836,82,3,66,8.919608116,4,0.01080308296,1.642549992,4
49,927,64,2,66,4.297014713,3,0.004599901382,0.8929499984,1
49,1141,71,2,62,6.099292755,3,0.02610740624,1.394299984,4
53,2402,110,6,61,15.15795326,4,0.007515517529,1.532400012,3
54,1270,87,4,58,12.24644375,1,0.01617275365,1.497149944,2
